,Fitness,all,run
2407,0.0,0.0,81
2500,-1.0,-1.0,81
2600,-1.0,-1.0,81
2719,0.0,0.0,81
2800,-1.0,-1.0,81
2952,0.30103,0.30103,81
3038,0.30103,0.30103,81
3100,0.0,0.0,81
3224,0.30103,0.30103,81
3310,0.4771213,0.4771213,81
3410,0.4771213,0.4771213,81
3513,0.4771213,0.4771213,81
3637,0.60206,0.60206,81
3718,0.60206,0.60206,81
3869,0.60206,0.60206,81
3969,0.69897,0.69897,81
4005,0.69897,0.69897,81
4125,0.69897,0.69897,81
4267,0.7781513,0.7781513,81
4379,0.7781513,0.7781513,81
4487,0.7781513,0.7781513,81
4518,0.7781513,0.7781513,81
4648,0.7781513,0.7781513,81
4716,0.7781513,0.7781513,81
4803,0.7781513,0.7781513,81
4904,0.7781513,0.7781513,81
5002,0.7781513,0.7781513,81
5105,0.7781513,0.7781513,81
5204,0.7781513,0.7781513,81
5300,0.7781513,0.7781513,81
5404,0.7781513,0.7781513,81
5500,0.7781513,0.7781513,81
5604,0.7781513,0.7781513,81
5703,0.7781513,0.7781513,81
5806,0.7781513,0.7781513,81
5902,0.7781513,0.7781513,81
6000,0.7781513,0.7781513,81
6110,0.7781513,0.7781513,81
6206,0.7781513,0.7781513,81
6300,0.7781513,0.7781513,81
6405,0.7781513,0.7781513,81
6500,0.7781513,0.7781513,81
6602,0.7781513,0.7781513,81
6702,0.7781513,0.7781513,81
6807,0.7781513,0.7781513,81
6901,0.7781513,0.7781513,81
7006,0.7781513,0.7781513,81
7100,0.7781513,0.7781513,81
7200,0.7781513,0.7781513,81
7301,0.7781513,0.7781513,81
7400,0.7781513,0.7781513,81
7501,0.7781513,0.7781513,81
7601,0.7781513,0.7781513,81
7707,0.7781513,0.7781513,81
7803,0.7781513,0.7781513,81
7900,0.7781513,0.7781513,81
8000,0.7781513,0.7781513,81
8100,0.7781513,0.7781513,81
8200,0.7781513,0.7781513,81
8300,0.7781513,0.7781513,81
8400,0.7781513,0.7781513,81
8500,0.7781513,0.7781513,81
8600,0.7781513,0.7781513,81
8702,0.7781513,0.7781513,81
8800,0.7781513,0.7781513,81
8902,0.7781513,0.7781513,81
9000,0.7781513,0.7781513,81
9100,0.7781513,0.7781513,81
9201,0.7781513,0.7781513,81
9300,0.7781513,0.7781513,81
9402,0.7781513,0.7781513,81
9500,0.7781513,0.7781513,81
9600,0.7781513,0.7781513,81
9702,0.7781513,0.7781513,81
9800,0.7781513,0.7781513,81
9902,0.7781513,0.7781513,81
10001,0.7781513,0.7781513,81
0,0.0,0.0,82
100,0.0,0.0,82
223,0.30103,0.30103,82
348,0.30103,0.30103,82
438,0.4771213,0.4771213,82
582,0.30103,0.30103,82
609,0.4771213,0.4771213,82
706,0.4771213,0.4771213,82
800,0.4771213,0.4771213,82
902,0.4771213,0.4771213,82
1004,0.4771213,0.4771213,82
1101,0.4771213,0.4771213,82
1202,0.4771213,0.4771213,82
1300,0.4771213,0.4771213,82
1400,0.4771213,0.4771213,82
1500,0.4771213,0.4771213,82
1600,0.4771213,0.4771213,82
1708,0.69897,0.69897,82
1817,0.7781513,0.7781513,82
1908,0.69897,0.69897,82
2003,0.69897,0.69897,82
2115,0.69897,0.69897,82
2215,0.69897,0.69897,82
2355,0.7781513,0.7781513,82
2413,0.7781513,0.7781513,82
2518,0.7781513,0.7781513,82
2602,0.7781513,0.7781513,82
2710,0.7781513,0.7781513,82
2804,0.7781513,0.7781513,82
2909,0.7781513,0.7781513,82
3019,0.7781513,0.7781513,82
3110,0.7781513,0.7781513,82
3206,0.7781513,0.7781513,82
3304,0.7781513,0.7781513,82
3411,0.7781513,0.7781513,82
3507,0.7781513,0.7781513,82
3614,0.7781513,0.7781513,82
3700,0.7781513,0.7781513,82
3800,0.7781513,0.7781513,82
3901,0.7781513,0.7781513,82
4005,0.7781513,0.7781513,82
4106,0.7781513,0.7781513,82
4200,0.7781513,0.7781513,82
4301,0.7781513,0.7781513,82
4402,0.7781513,0.7781513,82
4503,0.7781513,0.7781513,82
4600,0.7781513,0.7781513,82
4701,0.7781513,0.7781513,82
4802,0.7781513,0.7781513,82
4900,0.7781513,0.7781513,82
5003,0.7781513,0.7781513,82
5102,0.7781513,0.7781513,82
5200,0.7781513,0.7781513,82
5301,0.7781513,0.7781513,82
5401,0.7781513,0.7781513,82
5500,0.7781513,0.7781513,82
5600,0.7781513,0.7781513,82
5700,0.7781513,0.7781513,82
5803,0.7781513,0.7781513,82
5902,0.7781513,0.7781513,82
6000,0.7781513,0.7781513,82
6101,0.7781513,0.7781513,82
6200,0.7781513,0.7781513,82
6300,0.7781513,0.7781513,82
6400,0.7781513,0.7781513,82
6500,0.7781513,0.7781513,82
6600,0.7781513,0.7781513,82
6700,0.7781513,0.7781513,82
6801,0.7781513,0.7781513,82
6900,0.7781513,0.7781513,82
7001,0.7781513,0.7781513,82
7100,0.7781513,0.7781513,82
7201,0.7781513,0.7781513,82
7303,0.7781513,0.7781513,82
7401,0.7781513,0.7781513,82
7501,0.7781513,0.7781513,82
7600,0.7781513,0.7781513,82
7701,0.7781513,0.7781513,82
7800,0.7781513,0.7781513,82
7901,0.7781513,0.7781513,82
8000,0.7781513,0.7781513,82
8101,0.7781513,0.7781513,82
8200,0.7781513,0.7781513,82
8302,0.7781513,0.7781513,82
8400,0.7781513,0.7781513,82
8500,0.7781513,0.7781513,82
8600,0.7781513,0.7781513,82
8700,0.7781513,0.7781513,82
8801,0.7781513,0.7781513,82
8902,0.7781513,0.7781513,82
9000,0.7781513,0.7781513,82
9102,0.7781513,0.7781513,82
9200,0.7781513,0.7781513,82
9303,0.7781513,0.7781513,82
9401,0.7781513,0.7781513,82
9500,0.7781513,0.7781513,82
9610,0.7781513,0.7781513,82
9705,0.7781513,0.7781513,82
9807,0.7781513,0.7781513,82
9908,0.7781513,0.7781513,82
10002,0.7781513,0.7781513,82
0,0.0,0.0,83
100,0.0,0.0,83
216,0.30103,0.30103,83
300,0.0,0.0,83
400,0.0,0.0,83
569,0.30103,0.30103,83
670,0.30103,0.30103,83
700,0.30103,0.30103,83
835,0.4771213,0.4771213,83
904,0.4771213,0.4771213,83
1067,0.60206,0.60206,83
1106,0.60206,0.60206,83
1215,0.60206,0.60206,83
1308,0.60206,0.60206,83
1410,0.60206,0.60206,83
1501,0.60206,0.60206,83
1602,0.60206,0.60206,83
1770,0.69897,0.69897,83
1801,0.60206,0.60206,83
1900,0.60206,0.60206,83
2031,0.69897,0.69897,83
2110,0.69897,0.69897,83
2206,0.69897,0.69897,83
2319,0.69897,0.69897,83
2425,0.69897,0.69897,83
2508,0.69897,0.69897,83
2603,0.69897,0.69897,83
2704,0.69897,0.69897,83
2859,0.69897,0.69897,83
2905,0.69897,0.69897,83
3001,0.69897,0.69897,83
3159,0.69897,0.69897,83
3242,0.69897,0.69897,83
3355,0.69897,0.69897,83
3442,0.69897,0.69897,83
3525,0.69897,0.69897,83
3647,0.69897,0.69897,83
3723,0.69897,0.69897,83
3817,0.69897,0.69897,83
3910,0.69897,0.69897,83
4000,0.69897,0.69897,83
4114,0.69897,0.69897,83
4204,0.69897,0.69897,83
4305,0.7781513,0.7781513,83
4485,0.7781513,0.7781513,83
4504,0.7781513,0.7781513,83
4616,0.7781513,0.7781513,83
4710,0.7781513,0.7781513,83
4850,0.7781513,0.7781513,83
4906,0.7781513,0.7781513,83
5010,0.7781513,0.7781513,83
5102,0.7781513,0.7781513,83
5203,0.7781513,0.7781513,83
5302,0.7781513,0.7781513,83
5402,0.7781513,0.7781513,83
5510,0.7781513,0.7781513,83
5602,0.7781513,0.7781513,83
5701,0.7781513,0.7781513,83
5803,0.7781513,0.7781513,83
5901,0.7781513,0.7781513,83
6001,0.7781513,0.7781513,83
6100,0.7781513,0.7781513,83
6202,0.7781513,0.7781513,83
6300,0.7781513,0.7781513,83
6400,0.7781513,0.7781513,83
6504,0.7781513,0.7781513,83
6604,0.7781513,0.7781513,83
6706,0.7781513,0.7781513,83
6800,0.7781513,0.7781513,83
6900,0.7781513,0.7781513,83
7001,0.7781513,0.7781513,83
7101,0.7781513,0.7781513,83
7200,0.7781513,0.7781513,83
7302,0.7781513,0.7781513,83
7401,0.7781513,0.7781513,83
7501,0.7781513,0.7781513,83
7600,0.7781513,0.7781513,83
7700,0.7781513,0.7781513,83
7800,0.7781513,0.7781513,83
7900,0.7781513,0.7781513,83
8002,0.7781513,0.7781513,83
8101,0.7781513,0.7781513,83
8202,0.7781513,0.7781513,83
8300,0.7781513,0.7781513,83
8400,0.7781513,0.7781513,83
8501,0.7781513,0.7781513,83
8600,0.7781513,0.7781513,83
8705,0.7781513,0.7781513,83
8800,0.7781513,0.7781513,83
8900,0.7781513,0.7781513,83
9000,0.7781513,0.7781513,83
9101,0.7781513,0.7781513,83
9200,0.7781513,0.7781513,83
9301,0.7781513,0.7781513,83
9400,0.7781513,0.7781513,83
9502,0.7781513,0.7781513,83
9600,0.7781513,0.7781513,83
9700,0.7781513,0.7781513,83
9800,0.7781513,0.7781513,83
9900,0.7781513,0.7781513,83
10002,0.7781513,0.7781513,83
0,0.0,0.0,84
100,0.0,0.0,84
214,0.30103,0.30103,84
300,0.0,0.0,84
456,0.30103,0.30103,84
500,0.0,0.0,84
600,0.0,0.0,84
700,0.0,0.0,84
800,0.0,0.0,84
900,0.0,0.0,84
1000,0.0,0.0,84
1100,0.0,0.0,84
1200,0.0,0.0,84
1300,0.0,0.0,84
1434,0.30103,0.30103,84
1500,0.0,0.0,84
1600,0.0,0.0,84
1782,0.30103,0.30103,84
1800,0.30103,0.30103,84
1900,0.30103,0.30103,84
2091,0.4771213,0.4771213,84
2188,0.4771213,0.4771213,84
2206,0.4771213,0.4771213,84
2306,0.4771213,0.4771213,84
2407,0.4771213,0.4771213,84
2505,0.4771213,0.4771213,84
2619,0.60206,0.60206,84
2700,0.60206,0.60206,84
2802,0.60206,0.60206,84
2904,0.60206,0.60206,84
3050,0.69897,0.69897,84
3109,0.69897,0.69897,84
3253,0.69897,0.69897,84
3320,0.69897,0.69897,84
3406,0.69897,0.69897,84
3514,0.69897,0.69897,84
3607,0.69897,0.69897,84
3705,0.69897,0.69897,84
3804,0.69897,0.69897,84
3900,0.69897,0.69897,84
4001,0.69897,0.69897,84
4101,0.69897,0.69897,84
4202,0.7781513,0.7781513,84
4336,0.7781513,0.7781513,84
4429,0.7781513,0.7781513,84
4520,0.7781513,0.7781513,84
4624,0.7781513,0.7781513,84
4700,0.7781513,0.7781513,84
4833,0.7781513,0.7781513,84
4908,0.7781513,0.7781513,84
5005,0.7781513,0.7781513,84
5113,0.7781513,0.7781513,84
5202,0.7781513,0.7781513,84
5307,0.7781513,0.7781513,84
5400,0.7781513,0.7781513,84
5502,0.7781513,0.7781513,84
5606,0.7781513,0.7781513,84
5700,0.7781513,0.7781513,84
5800,0.7781513,0.7781513,84
5900,0.7781513,0.7781513,84
6003,0.7781513,0.7781513,84
6102,0.7781513,0.7781513,84
6200,0.7781513,0.7781513,84
6305,0.7781513,0.7781513,84
6400,0.7781513,0.7781513,84
6501,0.7781513,0.7781513,84
6600,0.7781513,0.7781513,84
6702,0.7781513,0.7781513,84
6800,0.7781513,0.7781513,84
6902,0.7781513,0.7781513,84
7002,0.7781513,0.7781513,84
7100,0.7781513,0.7781513,84
7201,0.7781513,0.7781513,84
7302,0.7781513,0.7781513,84
7400,0.7781513,0.7781513,84
7500,0.7781513,0.7781513,84
7602,0.7781513,0.7781513,84
7700,0.7781513,0.7781513,84
7800,0.7781513,0.7781513,84
7901,0.7781513,0.7781513,84
8004,0.7781513,0.7781513,84
8102,0.7781513,0.7781513,84
8200,0.7781513,0.7781513,84
8300,0.7781513,0.7781513,84
8401,0.7781513,0.7781513,84
8500,0.7781513,0.7781513,84
8600,0.7781513,0.7781513,84
8700,0.7781513,0.7781513,84
8800,0.7781513,0.7781513,84
8900,0.7781513,0.7781513,84
9001,0.7781513,0.7781513,84
9100,0.7781513,0.7781513,84
9200,0.7781513,0.7781513,84
9300,0.7781513,0.7781513,84
9402,0.7781513,0.7781513,84
9502,0.7781513,0.7781513,84
9600,0.7781513,0.7781513,84
9701,0.7781513,0.7781513,84
9800,0.7781513,0.7781513,84
9900,0.7781513,0.7781513,84
10000,0.7781513,0.7781513,84
0,0.0,0.0,85
100,0.0,0.0,85
201,0.0,0.0,85
303,0.0,0.0,85
444,0.30103,0.30103,85
538,0.30103,0.30103,85
602,0.0,0.0,85
757,0.30103,0.30103,85
806,0.0,0.0,85
924,0.30103,0.30103,85
1004,0.30103,0.30103,85
1189,0.30103,0.30103,85
1271,0.0,0.0,85
1309,0.0,0.0,85
1400,-1.0,-1.0,85
1500,-1.0,-1.0,85
1675,0.0,0.0,85
1795,0.0,0.0,85
1819,0.0,0.0,85
1928,0.0,0.0,85
2061,0.0,0.0,85
2104,0.0,0.0,85
2215,0.0,0.0,85
2300,-1.0,-1.0,85
2400,-1.0,-1.0,85
2540,0.0,0.0,85
2620,0.0,0.0,85
2700,-1.0,-1.0,85
2805,0.0,0.0,85
2900,0.0,0.0,85
3012,0.30103,0.30103,85
3110,0.4771213,0.4771213,85
3257,0.4771213,0.4771213,85
3317,0.4771213,0.4771213,85
3417,0.60206,0.60206,85
3555,0.60206,0.60206,85
3609,0.60206,0.60206,85
3723,0.60206,0.60206,85
3801,0.60206,0.60206,85
3970,0.69897,0.69897,85
4004,0.69897,0.69897,85
4174,0.69897,0.69897,85
4200,0.60206,0.60206,85
4310,0.69897,0.69897,85
4413,0.69897,0.69897,85
4561,0.69897,0.69897,85
4631,0.69897,0.69897,85
4702,0.60206,0.60206,85
4800,0.60206,0.60206,85
4900,0.60206,0.60206,85
5059,0.69897,0.69897,85
5103,0.69897,0.69897,85
5217,0.69897,0.69897,85
5303,0.69897,0.69897,85
5435,0.69897,0.69897,85
5527,0.69897,0.69897,85
5609,0.69897,0.69897,85
5708,0.69897,0.69897,85
5803,0.69897,0.69897,85
5903,0.69897,0.69897,85
6097,0.7781513,0.7781513,85
6100,0.7781513,0.7781513,85
6221,0.7781513,0.7781513,85
6311,0.7781513,0.7781513,85
6405,0.7781513,0.7781513,85
6505,0.7781513,0.7781513,85
6607,0.7781513,0.7781513,85
6704,0.7781513,0.7781513,85
6804,0.7781513,0.7781513,85
6904,0.7781513,0.7781513,85
7012,0.7781513,0.7781513,85
7102,0.7781513,0.7781513,85
7202,0.7781513,0.7781513,85
7303,0.7781513,0.7781513,85
7400,0.7781513,0.7781513,85
7503,0.7781513,0.7781513,85
7600,0.7781513,0.7781513,85
7702,0.7781513,0.7781513,85
7801,0.7781513,0.7781513,85
7901,0.7781513,0.7781513,85
8001,0.7781513,0.7781513,85
8102,0.7781513,0.7781513,85
8200,0.7781513,0.7781513,85
8301,0.7781513,0.7781513,85
8402,0.7781513,0.7781513,85
8501,0.7781513,0.7781513,85
8602,0.7781513,0.7781513,85
8700,0.7781513,0.7781513,85
8801,0.7781513,0.7781513,85
8905,0.7781513,0.7781513,85
9000,0.7781513,0.7781513,85
9100,0.7781513,0.7781513,85
9200,0.7781513,0.7781513,85
9301,0.7781513,0.7781513,85
9401,0.7781513,0.7781513,85
9510,0.7781513,0.7781513,85
9602,0.7781513,0.7781513,85
9700,0.7781513,0.7781513,85
9801,0.7781513,0.7781513,85
9900,0.7781513,0.7781513,85
10000,0.7781513,0.7781513,85
0,0.0,0.0,86
100,0.0,0.0,86
200,0.0,0.0,86
300,0.0,0.0,86
400,0.0,0.0,86
500,0.0,0.0,86
600,0.0,0.0,86
700,0.0,0.0,86
800,0.0,0.0,86
900,0.0,0.0,86
1000,0.0,0.0,86
1100,0.0,0.0,86
1282,0.30103,0.30103,86
1332,0.30103,0.30103,86
1437,0.30103,0.30103,86
1589,0.30103,0.30103,86
1622,0.30103,0.30103,86
1700,0.0,0.0,86
1801,0.30103,0.30103,86
1905,0.30103,0.30103,86
2005,0.30103,0.30103,86
2112,0.0,0.0,86
2203,0.0,0.0,86
2331,0.30103,0.30103,86
2403,0.0,0.0,86
2507,0.0,0.0,86
2618,0.0,0.0,86
2708,0.0,0.0,86
2800,-1.0,-1.0,86
2900,-1.0,-1.0,86
3000,-1.0,-1.0,86
3109,0.0,0.0,86
3200,-1.0,-1.0,86
3329,0.0,0.0,86
3402,0.0,0.0,86
3500,-1.0,-1.0,86
3600,-1.0,-1.0,86
3701,0.0,0.0,86
3826,0.0,0.0,86
3947,0.0,0.0,86
4003,0.0,0.0,86
4138,0.0,0.0,86
4200,-1.0,-1.0,86
4331,0.0,0.0,86
4429,0.0,0.0,86
4520,0.0,0.0,86
4600,-1.0,-1.0,86
4733,0.0,0.0,86
4897,0.0,0.0,86
4900,-1.0,-1.0,86
5082,0.0,0.0,86
5100,-1.0,-1.0,86
5200,-1.0,-1.0,86
5336,0.0,0.0,86
5406,0.0,0.0,86
5522,0.0,0.0,86
5610,0.0,0.0,86
5747,0.30103,0.30103,86
5802,0.0,0.0,86
5909,0.0,0.0,86
6014,0.30103,0.30103,86
6100,-1.0,-1.0,86
6258,0.30103,0.30103,86
6300,-1.0,-1.0,86
6407,0.30103,0.30103,86
6500,-1.0,-1.0,86
6600,-1.0,-1.0,86
6700,-1.0,-1.0,86
6845,0.0,0.0,86
6904,0.0,0.0,86
7009,0.0,0.0,86
7117,0.0,0.0,86
7200,-1.0,-1.0,86
7330,0.0,0.0,86
7407,0.0,0.0,86
7522,0.0,0.0,86
7600,-1.0,-1.0,86
7716,0.30103,0.30103,86
7800,-1.0,-1.0,86
7900,-1.0,-1.0,86
8016,0.30103,0.30103,86
8103,0.0,0.0,86
8200,-1.0,-1.0,86
8300,-1.0,-1.0,86
8404,0.0,0.0,86
8519,0.0,0.0,86
8618,0.0,0.0,86
8751,0.30103,0.30103,86
8814,0.30103,0.30103,86
8924,0.0,0.0,86
9000,-1.0,-1.0,86
9100,-1.0,-1.0,86
9200,-1.0,-1.0,86
9300,-1.0,-1.0,86
9400,-1.0,-1.0,86
9516,0.30103,0.30103,86
9600,0.30103,0.30103,86
9739,0.60206,0.60206,86
9860,0.60206,0.60206,86
9903,0.4771213,0.4771213,86
10013,0.4771213,0.4771213,86
0,0.0,0.0,87
100,0.0,0.0,87
200,0.0,0.0,87
300,0.0,0.0,87
400,0.0,0.0,87
500,0.0,0.0,87
649,0.30103,0.30103,87
700,0.0,0.0,87
844,0.30103,0.30103,87
900,0.0,0.0,87
1000,0.0,0.0,87
1197,0.30103,0.30103,87
1200,0.0,0.0,87
1301,0.0,0.0,87
1458,0.0,0.0,87
1529,0.0,0.0,87
1653,0.30103,0.30103,87
1720,0.0,0.0,87
1800,-1.0,-1.0,87
1900,-1.0,-1.0,87
2089,0.0,0.0,87
2119,0.0,0.0,87
2215,0.30103,0.30103,87
2300,-1.0,-1.0,87
2400,-1.0,-1.0,87
2500,-1.0,-1.0,87
2652,0.0,0.0,87
2700,-1.0,-1.0,87
2800,-1.0,-1.0,87
2939,0.30103,0.30103,87
3011,0.0,0.0,87
3110,0.0,0.0,87
3204,0.0,0.0,87
3385,0.0,0.0,87
3418,0.0,0.0,87
3505,0.30103,0.30103,87
3650,0.0,0.0,87
3740,0.30103,0.30103,87
3811,0.30103,0.30103,87
3900,-1.0,-1.0,87
4015,0.0,0.0,87
4125,0.30103,0.30103,87
4221,0.0,0.0,87
4357,0.0,0.0,87
4448,0.0,0.0,87
4500,-1.0,-1.0,87
4600,-1.0,-1.0,87
4715,0.0,0.0,87
4800,-1.0,-1.0,87
4979,0.0,0.0,87
5079,0.0,0.0,87
5100,-1.0,-1.0,87
5221,0.0,0.0,87
5359,0.30103,0.30103,87
5495,0.4771213,0.4771213,87
5560,0.30103,0.30103,87
5690,0.0,0.0,87
5739,0.0,0.0,87
5839,0.30103,0.30103,87
5919,0.30103,0.30103,87
6040,0.4771213,0.4771213,87
6106,0.4771213,0.4771213,87
6274,0.4771213,0.4771213,87
6379,0.4771213,0.4771213,87
6408,0.4771213,0.4771213,87
6546,0.60206,0.60206,87
6630,0.60206,0.60206,87
6762,0.60206,0.60206,87
6824,0.60206,0.60206,87
6912,0.60206,0.60206,87
7074,0.69897,0.69897,87
7143,0.69897,0.69897,87
7202,0.60206,0.60206,87
7330,0.69897,0.69897,87
7425,0.69897,0.69897,87
7508,0.69897,0.69897,87
7621,0.69897,0.69897,87
7702,0.69897,0.69897,87
7828,0.69897,0.69897,87
7909,0.69897,0.69897,87
8004,0.69897,0.69897,87
8100,0.69897,0.69897,87
8221,0.7781513,0.7781513,87
8305,0.69897,0.69897,87
8406,0.69897,0.69897,87
8505,0.69897,0.69897,87
8621,0.7781513,0.7781513,87
8700,0.69897,0.69897,87
8800,0.69897,0.69897,87
8900,0.69897,0.69897,87
9001,0.69897,0.69897,87
9100,0.69897,0.69897,87
9274,0.7781513,0.7781513,87
9301,0.69897,0.69897,87
9400,0.69897,0.69897,87
9501,0.69897,0.69897,87
9600,0.69897,0.69897,87
9701,0.69897,0.69897,87
9802,0.7781513,0.7781513,87
9920,0.7781513,0.7781513,87
10060,0.7781513,0.7781513,87
0,0.0,0.0,88
100,0.0,0.0,88
245,0.30103,0.30103,88
312,0.30103,0.30103,88
413,0.4771213,0.4771213,88
500,0.0,0.0,88
600,0.0,0.0,88
700,0.0,0.0,88
800,0.0,0.0,88
900,0.0,0.0,88
1000,0.0,0.0,88
1150,0.30103,0.30103,88
1200,0.0,0.0,88
1300,0.0,0.0,88
1400,0.0,0.0,88
1500,0.0,0.0,88
1600,0.0,0.0,88
1700,0.0,0.0,88
1800,0.0,0.0,88
1908,0.30103,0.30103,88
2001,0.0,0.0,88
2100,0.0,0.0,88
2266,0.30103,0.30103,88
2323,0.4771213,0.4771213,88
2470,0.4771213,0.4771213,88
2500,0.30103,0.30103,88
2600,0.30103,0.30103,88
2726,0.4771213,0.4771213,88
2805,0.4771213,0.4771213,88
2919,0.4771213,0.4771213,88
3002,0.4771213,0.4771213,88
3118,0.60206,0.60206,88
3203,0.4771213,0.4771213,88
3302,0.4771213,0.4771213,88
3400,0.60206,0.60206,88
3503,0.60206,0.60206,88
3601,0.60206,0.60206,88
3703,0.60206,0.60206,88
3814,0.69897,0.69897,88
3902,0.69897,0.69897,88
4024,0.69897,0.69897,88
4106,0.69897,0.69897,88
4202,0.69897,0.69897,88
4305,0.69897,0.69897,88
4406,0.69897,0.69897,88
4501,0.69897,0.69897,88
4669,0.7781513,0.7781513,88
4715,0.7781513,0.7781513,88
4801,0.7781513,0.7781513,88
4915,0.7781513,0.7781513,88
5000,0.7781513,0.7781513,88
5118,0.7781513,0.7781513,88
5246,0.7781513,0.7781513,88
5326,0.7781513,0.7781513,88
5425,0.7781513,0.7781513,88
5507,0.7781513,0.7781513,88
5609,0.7781513,0.7781513,88
5707,0.7781513,0.7781513,88
5800,0.7781513,0.7781513,88
5910,0.7781513,0.7781513,88
6001,0.7781513,0.7781513,88
6101,0.7781513,0.7781513,88
6200,0.7781513,0.7781513,88
6315,0.7781513,0.7781513,88
6401,0.7781513,0.7781513,88
6501,0.7781513,0.7781513,88
6601,0.7781513,0.7781513,88
6703,0.7781513,0.7781513,88
6800,0.7781513,0.7781513,88
6901,0.7781513,0.7781513,88
7000,0.7781513,0.7781513,88
7104,0.7781513,0.7781513,88
7203,0.7781513,0.7781513,88
7302,0.7781513,0.7781513,88
7402,0.7781513,0.7781513,88
7502,0.7781513,0.7781513,88
7604,0.7781513,0.7781513,88
7703,0.7781513,0.7781513,88
7800,0.7781513,0.7781513,88
7903,0.7781513,0.7781513,88
8001,0.7781513,0.7781513,88
8101,0.7781513,0.7781513,88
8202,0.7781513,0.7781513,88
8301,0.7781513,0.7781513,88
8400,0.7781513,0.7781513,88
8502,0.7781513,0.7781513,88
8603,0.7781513,0.7781513,88
8700,0.7781513,0.7781513,88
8800,0.7781513,0.7781513,88
8901,0.7781513,0.7781513,88
9000,0.7781513,0.7781513,88
9100,0.7781513,0.7781513,88
9200,0.7781513,0.7781513,88
9300,0.7781513,0.7781513,88
9400,0.7781513,0.7781513,88
9502,0.7781513,0.7781513,88
9600,0.7781513,0.7781513,88
9700,0.7781513,0.7781513,88
9802,0.7781513,0.7781513,88
9900,0.7781513,0.7781513,88
10001,0.7781513,0.7781513,88
0,0.0,0.0,89
100,0.0,0.0,89
200,0.0,0.0,89
300,0.0,0.0,89
400,0.0,0.0,89
500,0.0,0.0,89
600,0.0,0.0,89
701,0.0,0.0,89
812,0.0,0.0,89
900,-1.0,-1.0,89
1000,-1.0,-1.0,89
1100,-1.0,-1.0,89
1201,0.0,0.0,89
1332,0.0,0.0,89
1404,0.0,0.0,89
1500,-1.0,-1.0,89
1600,-1.0,-1.0,89
1703,0.0,0.0,89
1840,0.0,0.0,89
1908,0.0,0.0,89
2004,0.0,0.0,89
2100,-1.0,-1.0,89
2210,0.0,0.0,89
2317,0.0,0.0,89
2440,0.0,0.0,89
2500,-1.0,-1.0,89
2600,-1.0,-1.0,89
2701,0.0,0.0,89
2860,0.0,0.0,89
2955,0.0,0.0,89
3000,-1.0,-1.0,89
3102,0.0,0.0,89
3213,0.0,0.0,89
3300,-1.0,-1.0,89
3474,0.0,0.0,89
3500,-1.0,-1.0,89
3600,-1.0,-1.0,89
3784,0.0,0.0,89
3870,0.30103,0.30103,89
3943,0.0,0.0,89
4013,0.0,0.0,89
4100,-1.0,-1.0,89
4266,0.30103,0.30103,89
4384,0.0,0.0,89
4423,0.30103,0.30103,89
4526,0.0,0.0,89
4600,-1.0,-1.0,89
4706,0.30103,0.30103,89
4893,0.0,0.0,89
4900,-1.0,-1.0,89
5094,0.0,0.0,89
5196,0.0,0.0,89
5215,0.0,0.0,89
5300,-1.0,-1.0,89
5400,-1.0,-1.0,89
5500,-1.0,-1.0,89
5645,0.0,0.0,89
5723,0.0,0.0,89
5815,0.0,0.0,89
5944,0.30103,0.30103,89
6011,0.0,0.0,89
6100,0.4771213,0.4771213,89
6206,0.60206,0.60206,89
6346,0.60206,0.60206,89
6403,0.60206,0.60206,89
6502,0.60206,0.60206,89
6600,0.60206,0.60206,89
6701,0.60206,0.60206,89
6807,0.60206,0.60206,89
6906,0.60206,0.60206,89
7052,0.69897,0.69897,89
7119,0.69897,0.69897,89
7201,0.60206,0.60206,89
7302,0.69897,0.69897,89
7425,0.69897,0.69897,89
7520,0.69897,0.69897,89
7602,0.69897,0.69897,89
7706,0.69897,0.69897,89
7804,0.69897,0.69897,89
7907,0.69897,0.69897,89
8008,0.69897,0.69897,89
8102,0.69897,0.69897,89
8220,0.7781513,0.7781513,89
8302,0.7781513,0.7781513,89
8437,0.7781513,0.7781513,89
8523,0.7781513,0.7781513,89
8600,0.69897,0.69897,89
8743,0.7781513,0.7781513,89
8886,0.7781513,0.7781513,89
8926,0.7781513,0.7781513,89
9000,0.69897,0.69897,89
9100,0.69897,0.69897,89
9225,0.7781513,0.7781513,89
9313,0.7781513,0.7781513,89
9416,0.7781513,0.7781513,89
9559,0.7781513,0.7781513,89
9602,0.7781513,0.7781513,89
9710,0.7781513,0.7781513,89
9804,0.7781513,0.7781513,89
9907,0.7781513,0.7781513,89
10023,0.7781513,0.7781513,89
0,0.0,0.0,90
100,0.0,0.0,90
200,0.0,0.0,90
300,0.0,0.0,90
400,0.0,0.0,90
500,0.0,0.0,90
600,0.0,0.0,90
700,0.0,0.0,90
800,0.0,0.0,90
900,0.0,0.0,90
1000,0.0,0.0,90
1100,0.0,0.0,90
1200,0.0,0.0,90
1300,0.0,0.0,90
1400,0.0,0.0,90
1542,0.30103,0.30103,90
1656,0.30103,0.30103,90
1700,0.0,0.0,90
1858,0.30103,0.30103,90
1900,0.30103,0.30103,90
2013,0.4771213,0.4771213,90
2112,0.4771213,0.4771213,90
2215,0.4771213,0.4771213,90
